as	O
well	O
as	O
the	O
delirium	B-ADVEFFECT
,	O
although	O
severe	O
hyponatremia	B-ADVEFFECT
has	O
been	O
reported	O
to	O
cause	O
rhabdomyolysis	B-ADVEFFECT
on	O
rare	O
occasions	O
.	O
The	O
clinical	O
course	O
suggests	O
that	O
caffeine	B-DRUG
,	O
which	O
is	O
present	O
in	O
oolong	B-DRUG
tea	I-DRUG
,	O
was	O
mainly	O
responsible	O
for	O
the	O
rhabdomyolysis	B-ADVEFFECT
as	O
well	O
as	O
the	O
delirium	B-ADVEFFECT
,	O
although	O
severe	O
hyponatremia	B-ADVEFFECT
has	O
been	O
reported	O
to	O
cause	O
rhabdomyolysis	B-ADVEFFECT
on	O
rare	O
occasions	O
.	O
The	O
clinical	O
course	O
suggests	O
that	O
caffeine	B-DRUG
,	O
which	O
is	O
present	O
in	O
oolong	B-DRUG
tea	I-DRUG
,	O
was	O
mainly	O
responsible	O
for	O
the	O
rhabdomyolysis	B-ADVEFFECT
as	O
well	O
as	O
the	O
delirium	B-ADVEFFECT
,	O
although	O
severe	O
hyponatremia	B-ADVEFFECT
has	O
been	O
reported	O
to	O
cause	O
rhabdomyolysis	B-ADVEFFECT
on	O
rare	O
occasions	O
.	O
The	O
possibility	O
of	O
severe	O
rhabdomyolysis	B-ADVEFFECT
should	O
be	O
considered	O
in	O
a	O
patient	O
with	O
water	B-ADVEFFECT
intoxication	I-ADVEFFECT
due	O
to	O
massive	O
ingestion	O
of	O
caffeine	B-DRUG
-	O
containing	O
beverages	O
.	O
The	O
possibility	O
of	O
severe	O
rhabdomyolysis	B-ADVEFFECT
should	O
be	O
considered	O
in	O
a	O
patient	O
with	O
water	B-ADVEFFECT
intoxication	I-ADVEFFECT
due	O
to	O
massive	O
ingestion	O
of	O
caffeine	B-DRUG
-	O
containing	O
beverages	O
.	O
We	O
hypothesize	O
that	O
caffeine	B-ADVEFFECT
toxicity	I-ADVEFFECT
injured	O
the	O
muscle	O
cells	O
,	O
which	O
were	O
fragile	O
due	O
to	O
the	O
potassium	B-ADVEFFECT
depletion	I-ADVEFFECT
induced	O
by	O
the	O
coexisting	O
hyponatremia	B-ADVEFFECT
,	O
to	O
result	O
in	O
unusually	O
severe	O
rhabdomyolysis	B-ADVEFFECT
.	O
We	O
hypothesize	O
that	O
caffeine	B-ADVEFFECT
toxicity	I-ADVEFFECT
injured	O
the	O
muscle	O
cells	O
,	O
which	O
were	O
fragile	O
due	O
to	O
the	O
potassium	B-ADVEFFECT
depletion	I-ADVEFFECT
induced	O
by	O
the	O
coexisting	O
hyponatremia	B-ADVEFFECT
,	O
to	O
result	O
in	O
unusually	O
severe	O
rhabdomyolysis	B-ADVEFFECT
.	O
We	O
hypothesize	O
that	O
caffeine	B-ADVEFFECT
toxicity	I-ADVEFFECT
injured	O
the	O
muscle	O
cells	O
,	O
which	O
were	O
fragile	O
due	O
to	O
the	O
potassium	B-ADVEFFECT
depletion	I-ADVEFFECT
induced	O
by	O
the	O
coexisting	O
hyponatremia	B-ADVEFFECT
,	O
to	O
result	O
in	O
unusually	O
severe	O
rhabdomyolysis	B-ADVEFFECT
.	O
We	O
hypothesize	O
that	O
caffeine	B-ADVEFFECT
toxicity	I-ADVEFFECT
injured	O
the	O
muscle	O
cells	O
,	O
which	O
were	O
fragile	O
due	O
to	O
the	O
potassium	B-ADVEFFECT
depletion	I-ADVEFFECT
induced	O
by	O
the	O
coexisting	O
hyponatremia	B-ADVEFFECT
,	O
to	O
result	O
in	O
unusually	O
severe	O
rhabdomyolysis	B-ADVEFFECT
.	O
We	O
hypothesize	O
that	O
caffeine	B-ADVEFFECT
toxicity	I-ADVEFFECT
injured	O
the	O
muscle	O
cells	O
,	O
which	O
were	O
fragile	O
due	O
to	O
the	O
potassium	B-ADVEFFECT
depletion	I-ADVEFFECT
induced	O
by	O
the	O
coexisting	O
hyponatremia	B-ADVEFFECT
,	O
to	O
result	O
in	O
unusually	O
severe	O
rhabdomyolysis	B-ADVEFFECT
.	O
After	O
the	O
addition	O
of	O
citalopram	B-DRUG
,	O
a	O
desmethylclomipramine	B-ADVEFFECT
plasma	I-ADVEFFECT
level	I-ADVEFFECT
increase	I-ADVEFFECT
and	O
an	O
8-hydroacy	B-ADVEFFECT
-	I-ADVEFFECT
desmethylclomipramine	I-ADVEFFECT
plasma	I-ADVEFFECT
level	I-ADVEFFECT
decrease	I-ADVEFFECT
were	O
observed	O
.	O
After	O
the	O
addition	O
of	O
citalopram	B-DRUG
,	O
a	O
desmethylclomipramine	B-ADVEFFECT
plasma	I-ADVEFFECT
level	I-ADVEFFECT
increase	I-ADVEFFECT
and	O
an	O
8-hydroacy	B-ADVEFFECT
-	I-ADVEFFECT
desmethylclomipramine	I-ADVEFFECT
plasma	I-ADVEFFECT
level	I-ADVEFFECT
decrease	I-ADVEFFECT
were	O
observed	O
.	O
We	O
report	O
3	O
cases	O
of	O
HIV-1	O
infected	O
patients	O
who	O
experienced	O
symptomatic	O
angiolipomas	B-ADVEFFECT
shortly	O
after	O
starting	O
antiretroviral	O
therapy	O
including	O
the	O
protease	O
inhibitor	O
indinavir	B-DRUG
.	O
Elevated	B-ADVEFFECT
serum	I-ADVEFFECT
triglycerides	I-ADVEFFECT
with	O
clozapine	B-DRUG
resolved	O
with	O
risperidone	O
in	O
four	O
patients	O
.	O
In	O
two	O
patients	O
clozapine	B-DRUG
was	O
reinstated	O
after	O
risperidone	O
was	O
discontinued	O
;	O
serum	B-ADVEFFECT
triglyceride	I-ADVEFFECT
levels	I-ADVEFFECT
increased	I-ADVEFFECT
.	O
This	O
increase	O
when	O
clozapine	B-DRUG
was	O
switched	O
to	O
risperidone	O
and	O
vice	O
versa	O
is	O
consistent	O
with	O
our	O
previous	O
report	O
of	O
elevated	B-ADVEFFECT
serum	I-ADVEFFECT
triglyceride	I-ADVEFFECT
levels	I-ADVEFFECT
in	O
clozapine	B-DRUG
-	O
treated	O
patients	O
.	O
Intravenous	O
valproate	B-DRUG
associated	O
with	O
significant	O
hypotension	B-ADVEFFECT
in	O
the	O
treatment	O
of	O
status	O
epilepticus	O
.	O
To	O
our	O
knowledge	O
,	O
this	O
is	O
the	O
first	O
report	O
of	O
significant	O
hypotension	B-ADVEFFECT
associated	O
with	O
intravenous	O
valproate	B-DRUG
in	O
the	O
treatment	O
of	O
status	O
epilepticus	O
in	O
the	O
pediatric	O
population	O
.	O
We	O
report	O
a	O
case	O
of	O
severe	O
hypotension	B-ADVEFFECT
associated	O
with	O
intravenous	O
valproate	B-DRUG
used	O
to	O
treat	O
status	O
epilepticus	O
in	O
an	O
11-year	O
-	O
old	O
girl	O
.	O
In	O
both	O
patients	O
the	O
rippling	B-ADVEFFECT
phenomena	I-ADVEFFECT
worsened	I-ADVEFFECT
with	O
pyridostigmine	B-DRUG
treatment	O
but	O
markedly	O
improved	O
after	O
immunosuppression	O
with	O
azathioprine	O
.	O
A	O
diagnosis	O
of	O
masked	O
theophylline	B-ADVEFFECT
poisoning	I-ADVEFFECT
should	O
be	O
considered	O
in	O
similar	O
situations	O
involving	O
a	O
rapid	O
decrease	O
of	O
insulin	O
requirements	O
.	O
Salicylate	O
intoxication	B-ADVEFFECT
was	O
excluded	O
,	O
and	O
theophylline	B-DRUG
was	O
finally	O
incriminated	O
.	O
Theophylline	B-ADVEFFECT
intoxication	I-ADVEFFECT
mimicking	O
diabetic	O
ketoacidosis	O
in	O
a	O
child	O
.	O
This	O
compound	O
,	O
used	O
by	O
adults	O
in	O
the	O
child	O
's	O
home	O
,	O
had	O
caused	O
accidental	O
theophylline	B-ADVEFFECT
poisoning	I-ADVEFFECT
,	O
mimicking	O
diabetic	O
ketoacidosis	O
.	O
Methylene	O
blue	O
in	O
the	O
treatment	O
and	O
prevention	O
of	O
ifosfamide	B-ADVEFFECT
-	I-ADVEFFECT
induced	I-ADVEFFECT
encephalopathy	I-ADVEFFECT
:	O
report	O
of	O
12	O
cases	O
and	O
a	O
review	O
of	O
the	O
literature	O
.	O
Ten	O
to	O
15	O
%	O
of	O
patients	O
treated	O
with	O
ifosfamide	B-DRUG
develop	O
an	O
encephalopathy	B-ADVEFFECT
.	O
We	O
conclude	O
that	O
MB	O
is	O
an	O
effective	O
treatment	O
for	O
ifosfamide	B-ADVEFFECT
-	I-ADVEFFECT
induced	I-ADVEFFECT
encephalopathy	I-ADVEFFECT
.	O
Portal	B-ADVEFFECT
vein	I-ADVEFFECT
thrombosis	I-ADVEFFECT
in	O
a	O
patient	O
with	O
severe	O
haemophilia	O
A	O
and	O
F	O
V	O
G1691A	O
mutation	O
during	O
continuous	O
infusion	O
of	O
F	B-DRUG
VIII	I-DRUG
after	O
intramural	O
jejunal	O
bleeding	O
--	O
successful	O
thrombolysis	O
under	O
heparin	O
therapy	O
.	O
We	O
report	O
on	O
a	O
14-year	O
-	O
old	O
boy	O
with	O
severe	O
haemophilia	O
A	O
who	O
developed	O
a	O
portal	B-ADVEFFECT
vein	I-ADVEFFECT
thrombosis	I-ADVEFFECT
during	O
continuous	O
infusion	O
of	O
F	B-DRUG
VIII	I-DRUG
.	O
A	O
60-year	O
-	O
old	O
woman	O
with	O
diabetes	O
mellitus	O
(	O
type	O
2	O
)	O
developed	O
an	O
acute	B-ADVEFFECT
icteric	I-ADVEFFECT
hepatitis	I-ADVEFFECT
-	I-ADVEFFECT
like	I-ADVEFFECT
illness	I-ADVEFFECT
6	O
weeks	O
after	O
the	O
initiation	O
of	O
gliclazide	B-DRUG
therapy	O
.	O
Gliclazide	B-DRUG
-	O
induced	O
acute	B-ADVEFFECT
hepatitis	I-ADVEFFECT
.	O
In	O
conclusion	O
,	O
this	O
case	O
strongly	O
suggests	O
that	O
gliclazide	B-DRUG
can	O
induce	O
acute	B-ADVEFFECT
icteric	I-ADVEFFECT
liver	I-ADVEFFECT
necro	I-ADVEFFECT
-	I-ADVEFFECT
inflammation	I-ADVEFFECT
which	O
may	O
be	O
misdiagnosed	O
clinically	O
as	O
acute	O
viral	O
hepatitis	O
.	O
We	O
believe	O
that	O
this	O
is	O
the	O
first	O
description	O
of	O
acute	B-ADVEFFECT
hepatitis	I-ADVEFFECT
caused	O
by	O
an	O
idiosyncratic	O
adverse	O
reaction	O
to	O
gliclazide	B-DRUG
or	O
to	O
one	O
of	O
its	O
metabolites	O
.	O
We	O
describe	O
the	O
case	O
of	O
acute	B-ADVEFFECT
hepatitis	I-ADVEFFECT
induced	O
by	O
gliclazide	B-DRUG
,	O
a	O
second	O
generation	O
sulfonylurea	O
.	O
Caution	O
is	O
,	O
therefore	O
,	O
needed	O
to	O
prevent	O
undesired	O
accumulation	O
of	O
TCA	B-DRUG
that	O
may	O
lead	O
to	O
protracted	O
Cushing	B-ADVEFFECT
's	I-ADVEFFECT
syndrome	I-ADVEFFECT
.	O
Cushing	B-ADVEFFECT
's	I-ADVEFFECT
syndrome	I-ADVEFFECT
persisted	O
more	O
than	O
6	O
months	O
while	O
TCA	B-DRUG
concentrations	O
remained	O
detectable	O
for	O
at	O
least	O
80	O
days	O
.	O
The	O
presented	O
patient	O
was	O
treated	O
with	O
200	O
mg	O
TCA	B-DRUG
and	O
developed	O
Cushing	B-ADVEFFECT
's	I-ADVEFFECT
syndrome	I-ADVEFFECT
6	O
weeks	O
later	O
(	O
cortisol	O
and	O
ACTH	O
concentrations	O
were	O
below	O
limits	O
of	O
detection	O
,	O
TCA	B-DRUG
concentrations	O
were	O
>	O
3	O
micrograms	O
/	O
l	O
)	O
.	O
Both	O
had	O
impaired	O
lung	O
function	O
and	O
abnormal	B-ADVEFFECT
computed	I-ADVEFFECT
tomographic	I-ADVEFFECT
scans	I-ADVEFFECT
,	O
and	O
their	O
condition	O
improved	O
when	O
nitrofurantoin	B-DRUG
was	O
withdrawn	O
and	O
corticosteroid	O
treatment	O
commenced	O
.	O
Both	O
had	O
impaired	B-ADVEFFECT
lung	I-ADVEFFECT
function	I-ADVEFFECT
and	O
abnormal	B-ADVEFFECT
computed	I-ADVEFFECT
tomographic	I-ADVEFFECT
scans	I-ADVEFFECT
,	O
and	O
their	O
condition	O
improved	O
when	O
nitrofurantoin	B-DRUG
was	O
withdrawn	O
and	O
corticosteroid	O
treatment	O
commenced	O
.	O
Bronchiolitis	B-ADVEFFECT
obliterans	I-ADVEFFECT
organising	I-ADVEFFECT
pneumonia	I-ADVEFFECT
associated	O
with	O
the	O
use	O
of	O
nitrofurantoin	B-DRUG
.	O
The	O
case	O
histories	O
are	O
presented	O
of	O
two	O
patients	O
who	O
developed	O
lung	B-ADVEFFECT
disease	I-ADVEFFECT
associated	O
with	O
the	O
use	O
of	O
nitrofurantoin	B-DRUG
with	O
histological	O
features	O
of	O
bronchiolitis	B-ADVEFFECT
obliterans	I-ADVEFFECT
organising	I-ADVEFFECT
pneumonia	I-ADVEFFECT
(	O
BOOP	B-ADVEFFECT
)	O
,	O
a	O
rare	O
but	O
recognised	O
form	O
of	O
drug	O
induced	O
injury	O
.	O
The	O
case	O
histories	O
are	O
presented	O
of	O
two	O
patients	O
who	O
developed	O
lung	B-ADVEFFECT
disease	I-ADVEFFECT
associated	O
with	O
the	O
use	O
of	O
nitrofurantoin	B-DRUG
with	O
histological	O
features	O
of	O
bronchiolitis	B-ADVEFFECT
obliterans	I-ADVEFFECT
organising	I-ADVEFFECT
pneumonia	I-ADVEFFECT
(	O
BOOP	B-ADVEFFECT
)	O
,	O
a	O
rare	O
but	O
recognised	O
form	O
of	O
drug	O
induced	O
injury	O
.	O
The	O
case	O
histories	O
are	O
presented	O
of	O
two	O
patients	O
who	O
developed	O
lung	B-ADVEFFECT
disease	I-ADVEFFECT
associated	O
with	O
the	O
use	O
of	O
nitrofurantoin	B-DRUG
with	O
histological	O
features	O
of	O
bronchiolitis	B-ADVEFFECT
obliterans	I-ADVEFFECT
organising	I-ADVEFFECT
pneumonia	I-ADVEFFECT
(	O
BOOP	B-ADVEFFECT
)	O
,	O
a	O
rare	O
but	O
recognised	O
form	O
of	O
drug	O
induced	O
injury	O
.	O
The	O
favourable	O
outcome	O
in	O
these	O
two	O
patients	O
contrasts	O
with	O
the	O
fatal	B-ADVEFFECT
outcome	I-ADVEFFECT
of	O
the	O
two	O
other	O
reported	O
cases	O
of	O
nitrofurantoin	B-ADVEFFECT
induced	I-ADVEFFECT
BOOP	I-ADVEFFECT
.	O
The	O
favourable	O
outcome	O
in	O
these	O
two	O
patients	O
contrasts	O
with	O
the	O
fatal	B-ADVEFFECT
outcome	I-ADVEFFECT
of	O
the	O
two	O
other	O
reported	O
cases	O
of	O
nitrofurantoin	B-ADVEFFECT
induced	I-ADVEFFECT
BOOP	I-ADVEFFECT
.	O
The	O
spectrum	O
of	O
nitrofurantoin	B-DRUG
lung	B-ADVEFFECT
injury	I-ADVEFFECT
continues	O
to	O
widen	O
.	O
The	O
two	O
middle	O
aged	O
women	O
presented	O
with	O
respiratory	B-ADVEFFECT
symptoms	I-ADVEFFECT
after	O
prolonged	O
treatment	O
with	O
nitrofurantoin	B-DRUG
.	O
We	O
suggest	O
that	O
the	O
previous	O
classification	O
of	O
nitrofurantoin	B-ADVEFFECT
induced	I-ADVEFFECT
lung	I-ADVEFFECT
injury	I-ADVEFFECT
into	O
""""	O
acute	O
""""	O
and	O
""""	O
chronic	O
""""	O
injury	O
is	O
an	O
oversimplification	O
in	O
view	O
of	O
the	O
wide	O
variety	O
of	O
pathological	O
entities	O
that	O
have	O
subsequently	O
emerged	O
.	O
Intravenous	O
administration	O
of	O
levodopa	O
ameliorated	O
a	O
refractory	O
akathisia	B-ADVEFFECT
case	O
induced	O
by	O
interferon	B-DRUG
-	I-DRUG
alpha	I-DRUG
.	O
The	O
present	O
report	O
illustrates	O
a	O
rare	O
case	O
of	O
refractory	O
akathisia	B-ADVEFFECT
after	O
interferon	B-DRUG
-	I-DRUG
alpha	I-DRUG
treatment	O
and	O
also	O
that	O
levodopa	O
treatment	O
would	O
be	O
theoretically	O
and	O
practically	O
useful	O
in	O
reducing	O
the	O
neurotoxicity	B-ADVEFFECT
associated	O
with	O
interferon	B-DRUG
-	I-DRUG
alpha	I-DRUG
.	O
The	O
present	O
report	O
illustrates	O
a	O
rare	O
case	O
of	O
refractory	O
akathisia	B-ADVEFFECT
after	O
interferon	B-DRUG
-	I-DRUG
alpha	I-DRUG
treatment	O
and	O
also	O
that	O
levodopa	O
treatment	O
would	O
be	O
theoretically	O
and	O
practically	O
useful	O
in	O
reducing	O
the	O
neurotoxicity	B-ADVEFFECT
associated	O
with	O
interferon	B-DRUG
-	I-DRUG
alpha	I-DRUG
.	O
Acute	B-ADVEFFECT
erythroid	I-ADVEFFECT
leukemia	I-ADVEFFECT
after	O
cyclophosphamide	B-DRUG
therapy	O
for	O
multiple	O
myeloma	O
:	O
report	O
of	O
two	O
cases	O
.	O
The	O
development	O
of	O
erythroid	O
leukemia	O
plus	O
carcinoma	B-ADVEFFECT
in	O
these	O
two	O
men	O
suggests	O
mutagenic	O
change	O
secondary	O
to	O
cyclophosphamide	B-DRUG
therapy	O
.	O
Scleroderma	B-ADVEFFECT
-	I-ADVEFFECT
like	I-ADVEFFECT
reaction	I-ADVEFFECT
induced	O
by	O
uracil	B-DRUG
-	I-DRUG
tegafur	I-DRUG
(	O
UFT	B-DRUG
)	O
,	O
a	O
second	O
-	O
generation	O
anticancer	O
agent	O
.	O
Scleroderma	B-ADVEFFECT
-	I-ADVEFFECT
like	I-ADVEFFECT
reaction	I-ADVEFFECT
induced	O
by	O
uracil	B-DRUG
-	I-DRUG
tegafur	I-DRUG
(	O
UFT	B-DRUG
)	O
,	O
a	O
second	O
-	O
generation	O
anticancer	O
agent	O
.	O
This	O
is	O
the	O
first	O
report	O
of	O
UFT	B-ADVEFFECT
-	I-ADVEFFECT
induced	I-ADVEFFECT
scleroderma	I-ADVEFFECT
-	I-ADVEFFECT
like	I-ADVEFFECT
reaction	I-ADVEFFECT
.	O
We	O
report	O
a	O
case	O
of	O
a	O
scleroderma	B-ADVEFFECT
-	I-ADVEFFECT
like	I-ADVEFFECT
reaction	I-ADVEFFECT
induced	O
by	O
long	O
-	O
term	O
administration	O
of	O
UFT	B-DRUG
.	O
Central	B-ADVEFFECT
nervous	I-ADVEFFECT
system	I-ADVEFFECT
manifestations	I-ADVEFFECT
of	O
an	O
ibuprofen	B-DRUG
overdose	O
reversed	O
by	O
naloxone	O
.	O
Ibuprofen	B-DRUG
overdose	O
is	O
usually	O
characterized	O
by	O
GI	B-ADVEFFECT
upset	I-ADVEFFECT
,	O
dizziness	B-ADVEFFECT
,	O
and	O
mild	B-ADVEFFECT
sedation	I-ADVEFFECT
.	O
Ibuprofen	B-DRUG
overdose	O
is	O
usually	O
characterized	O
by	O
GI	B-ADVEFFECT
upset	I-ADVEFFECT
,	O
dizziness	B-ADVEFFECT
,	O
and	O
mild	B-ADVEFFECT
sedation	I-ADVEFFECT
.	O
Ibuprofen	B-DRUG
overdose	O
is	O
usually	O
characterized	O
by	O
GI	B-ADVEFFECT
upset	I-ADVEFFECT
,	O
dizziness	B-ADVEFFECT
,	O
and	O
mild	B-ADVEFFECT
sedation	I-ADVEFFECT
.	O
Presently	O
,	O
treatment	O
of	O
acute	O
ibuprofen	B-ADVEFFECT
intoxication	I-ADVEFFECT
with	O
complications	O
requires	O
supportive	O
therapy	O
until	O
the	O
symptoms	O
resolve	O
over	O
24	O
to	O
48	O
hours	O
.	O
We	O
report	O
the	O
case	O
of	O
an	O
11-month	O
-	O
old	O
female	O
infant	O
with	O
a	O
depressed	B-ADVEFFECT
level	I-ADVEFFECT
of	I-ADVEFFECT
consciousness	I-ADVEFFECT
after	O
ingestion	O
of	O
ibuprofen	B-DRUG
whose	O
mental	O
status	O
markedly	O
improved	O
with	O
administration	O
of	O
naloxone	O
.	O
Flecainide	B-DRUG
-	O
associated	O
pneumonitis	B-ADVEFFECT
with	O
acute	B-ADVEFFECT
respiratory	I-ADVEFFECT
failure	I-ADVEFFECT
in	O
a	O
patient	O
with	O
the	O
LEOPARD	O
syndrome	O
.	O
Flecainide	B-DRUG
-	O
associated	O
pneumonitis	B-ADVEFFECT
with	O
acute	B-ADVEFFECT
respiratory	I-ADVEFFECT
failure	I-ADVEFFECT
in	O
a	O
patient	O
with	O
the	O
LEOPARD	O
syndrome	O
.	O
Flecainide	B-DRUG
is	O
a	O
rare	O
cause	O
of	O
hypersensitivity	B-ADVEFFECT
pneumonitis	I-ADVEFFECT
,	O
and	O
few	O
cases	O
have	O
been	O
reported	O
.	O
We	O
describe	O
a	O
case	O
of	O
interstitial	B-ADVEFFECT
hypoxaemiant	I-ADVEFFECT
pneumonitis	I-ADVEFFECT
probably	O
related	O
to	O
flecainide	B-DRUG
in	O
a	O
patient	O
with	O
the	O
LEOPARD	O
syndrome	O
,	O
a	O
rare	O
congenital	O
disorder	O
.	O
Sagittal	B-ADVEFFECT
sinus	I-ADVEFFECT
thrombosis	I-ADVEFFECT
associated	O
with	O
transient	B-ADVEFFECT
free	I-ADVEFFECT
protein	I-ADVEFFECT
S	I-ADVEFFECT
deficiency	I-ADVEFFECT
after	O
L	B-DRUG
-	I-DRUG
asparaginase	I-DRUG
treatment	O
:	O
case	O
report	O
and	O
review	O
of	O
the	O
literature	O
.	O
Sagittal	B-ADVEFFECT
sinus	I-ADVEFFECT
thrombosis	I-ADVEFFECT
associated	O
with	O
transient	B-ADVEFFECT
free	I-ADVEFFECT
protein	I-ADVEFFECT
S	I-ADVEFFECT
deficiency	I-ADVEFFECT
after	O
L	B-DRUG
-	I-DRUG
asparaginase	I-DRUG
treatment	O
:	O
case	O
report	O
and	O
review	O
of	O
the	O
literature	O
.	O
We	O
report	O
the	O
case	O
of	O
an	O
adult	O
patient	O
with	O
acute	O
lymphoblastic	O
leukemia	O
who	O
presented	O
with	O
repeated	O
transient	B-ADVEFFECT
ischemic	I-ADVEFFECT
attacks	I-ADVEFFECT
followed	O
by	O
a	O
seizure	B-ADVEFFECT
during	O
consolidation	O
treatment	O
with	O
L	B-DRUG
-	I-DRUG
asparaginase	I-DRUG
.	O
We	O
report	O
the	O
case	O
of	O
an	O
adult	O
patient	O
with	O
acute	O
lymphoblastic	O
leukemia	O
who	O
presented	O
with	O
repeated	O
transient	B-ADVEFFECT
ischemic	I-ADVEFFECT
attacks	I-ADVEFFECT
followed	O
by	O
a	O
seizure	B-ADVEFFECT
during	O
consolidation	O
treatment	O
with	O
L	B-DRUG
-	I-DRUG
asparaginase	I-DRUG
.	O
We	O
report	O
on	O
a	O
young	O
adolescent	O
with	O
benign	B-ADVEFFECT
intracranial	I-ADVEFFECT
hypertension	I-ADVEFFECT
which	O
we	O
attribute	O
to	O
the	O
use	O
of	O
minocycline	B-DRUG
for	O
acne	O
.	O
We	O
report	O
2	O
patients	O
who	O
developed	O
polyarteritis	B-ADVEFFECT
nodosa	I-ADVEFFECT
following	O
vaccination	B-DRUG
against	I-DRUG
hepatitis	I-DRUG
B	I-DRUG
.	O
In	O
this	O
case	O
,	O
it	O
was	O
suspected	O
that	O
a	O
combination	O
of	O
cigarette	O
smoking	O
,	O
pulmonary	O
fibrosis	O
,	O
and	O
low	O
-	O
dose	O
methotrexate	B-DRUG
therapy	O
might	O
have	O
promoted	O
the	O
development	O
of	O
lung	B-ADVEFFECT
cancer	I-ADVEFFECT
.	O
This	O
case	O
report	O
illustrates	O
the	O
use	O
of	O
continuous	O
high	O
-	O
dose	O
intracoronary	O
nitroglycerin	O
infusion	O
through	O
a	O
6	O
French	O
coronary	O
guiding	O
catheter	O
in	O
the	O
treatment	O
of	O
a	O
patient	O
with	O
cocaine	B-DRUG
-	O
induced	O
refractory	B-ADVEFFECT
coronary	I-ADVEFFECT
vasospasm	I-ADVEFFECT
.	O
However	O
,	O
as	O
illustrated	O
by	O
these	O
and	O
other	O
cases	O
reported	O
to	O
date	O
,	O
the	O
onset	O
of	O
troglitazone	B-DRUG
-	O
induced	O
liver	B-ADVEFFECT
injury	I-ADVEFFECT
is	O
insidious	O
and	O
temporally	O
variable	O
.	O
It	O
remains	O
to	O
be	O
seen	O
whether	O
the	O
hepatotoxicity	B-ADVEFFECT
associated	O
with	O
troglitazone	B-DRUG
is	O
a	O
drug	O
-	O
class	O
effect	O
or	O
specific	O
to	O
troglitazone	B-DRUG
.	O
It	O
remains	O
to	O
be	O
seen	O
whether	O
the	O
hepatotoxicity	B-ADVEFFECT
associated	O
with	O
troglitazone	B-DRUG
is	O
a	O
drug	O
-	O
class	O
effect	O
or	O
specific	O
to	O
troglitazone	B-DRUG
.	O
Other	O
thiazolidinediones	O
currently	O
in	O
clinical	O
trials	O
may	O
be	O
able	O
to	O
provide	O
the	O
therapeutic	O
benefits	O
of	O
troglitazone	B-DRUG
without	O
significant	O
hepatotoxicity	B-ADVEFFECT
.	O
The	O
three	O
reported	O
cases	O
demonstrate	O
that	O
troglitazone	B-DRUG
is	O
an	O
idiosyncratic	O
hepatotoxin	O
that	O
can	O
lead	O
to	O
irreversible	B-ADVEFFECT
liver	I-ADVEFFECT
injury	I-ADVEFFECT
.	O
Troglitazone	B-DRUG
-	O
induced	O
fulminant	B-ADVEFFECT
hepatic	I-ADVEFFECT
failure	I-ADVEFFECT
.	O
Nitrofurantoin	B-DRUG
-	O
induced	O
lung	B-ADVEFFECT
disease	I-ADVEFFECT
:	O
two	O
cases	O
demonstrating	O
resolution	O
of	O
apparently	O
irreversible	O
CT	O
abnormalities	O
.	O
We	O
present	O
two	O
cases	O
of	O
nitrofurantoin	B-DRUG
-	O
induced	O
pulmonary	B-ADVEFFECT
toxicity	I-ADVEFFECT
in	O
which	O
the	O
initial	O
HRCT	O
showed	O
a	O
widespread	B-ADVEFFECT
reticular	I-ADVEFFECT
pattern	I-ADVEFFECT
and	O
associated	O
distortion	B-ADVEFFECT
of	I-ADVEFFECT
the	I-ADVEFFECT
lung	I-ADVEFFECT
parenchyma	I-ADVEFFECT
,	O
thought	O
to	O
represent	O
established	O
fibrosis	B-ADVEFFECT
.	O
We	O
present	O
two	O
cases	O
of	O
nitrofurantoin	B-DRUG
-	O
induced	O
pulmonary	B-ADVEFFECT
toxicity	I-ADVEFFECT
in	O
which	O
the	O
initial	O
HRCT	O
showed	O
a	O
widespread	B-ADVEFFECT
reticular	I-ADVEFFECT
pattern	I-ADVEFFECT
and	O
associated	O
distortion	B-ADVEFFECT
of	I-ADVEFFECT
the	I-ADVEFFECT
lung	I-ADVEFFECT
parenchyma	I-ADVEFFECT
,	O
thought	O
to	O
represent	O
established	O
fibrosis	B-ADVEFFECT
.	O
We	O
present	O
two	O
cases	O
of	O
nitrofurantoin	B-DRUG
-	O
induced	O
pulmonary	B-ADVEFFECT
toxicity	I-ADVEFFECT
in	O
which	O
the	O
initial	O
HRCT	O
showed	O
a	O
widespread	B-ADVEFFECT
reticular	I-ADVEFFECT
pattern	I-ADVEFFECT
and	O
associated	O
distortion	B-ADVEFFECT
of	I-ADVEFFECT
the	I-ADVEFFECT
lung	I-ADVEFFECT
parenchyma	I-ADVEFFECT
,	O
thought	O
to	O
represent	O
established	O
fibrosis	B-ADVEFFECT
.	O
We	O
present	O
two	O
cases	O
of	O
nitrofurantoin	B-DRUG
-	O
induced	O
pulmonary	B-ADVEFFECT
toxicity	I-ADVEFFECT
in	O
which	O
the	O
initial	O
HRCT	O
showed	O
a	O
widespread	B-ADVEFFECT
reticular	I-ADVEFFECT
pattern	I-ADVEFFECT
and	O
associated	O
distortion	B-ADVEFFECT
of	I-ADVEFFECT
the	I-ADVEFFECT
lung	I-ADVEFFECT
parenchyma	I-ADVEFFECT
,	O
thought	O
to	O
represent	O
established	O
fibrosis	B-ADVEFFECT
.	O
Fluoxetine	B-DRUG
-	O
related	O
death	B-ADVEFFECT
in	O
a	O
child	O
with	O
